id,disabled,seq,verify,update_time,create_time,playing_time,is_finished,user_id,video_id,course_id,first_finished_time,started_at,flag,new_course_id,course_video_length,new_started_at,new_started_at_UTC,next_started_at,rest_time
24042,0,0,0,2025/9/3 6:26,2025/9/3 5:56,1800.872993,1,1004604,28431,2082,2025/9/3 6:26,2025/9/3 5:56,,2082,0:30:01,2025/8/8 5:16,2025/8/8 14:16,2025/8/8 14:46,5
24073,0,0,0,2025/9/3 7:23,2025/9/3 6:52,1836.283991,1,1004604,28433,2083,2025/9/3 7:23,2025/9/3 6:52,,2083,0:30:36,2025/8/8 5:49,2025/8/8 14:49,2025/8/8 15:19,3
181,0,0,0,2025/3/24 7:01,2024/12/9 11:26,1191.717327,1,1004606,24395,1371,2024/12/9 1:17,2024/12/9 0:47,留,,,,,,
182,0,0,0,2025/3/24 7:01,2024/12/9 11:47,743.482001,1,1004606,24397,1369,2024/12/9 2:10,2024/12/9 1:40,留,,,,,,
185,0,0,0,2024/12/25 15:52,2024/12/9 12:09,1224.837942,1,1004606,24438,1368,2024/12/9 5:08,2024/12/9 4:37,留,,,,,,
186,1,0,0,2024/12/9 13:03,2024/12/9 12:50,773.11,1,1004606,24840,1367,2024/12/9 6:08,2024/12/9 5:38,留,,,,,,
188,0,0,0,2024/12/25 15:53,2024/12/9 13:21,1233.592131,1,1004606,24399,1366,2024/12/9 7:05,2024/12/9 6:35,留,,,,,,
192,0,0,0,2024/12/25 15:55,2024/12/9 15:57,2271.908679,1,1004606,24403,1365,2024/12/9 7:57,2024/12/9 7:27,留,,,,,,
213,0,0,0,2025/5/14 7:07,2024/12/10 1:12,671.41541,1,1004606,24401,1377,2024/12/10 0:34,2024/12/10 0:04,留,,,,,,
372,0,0,0,2025/3/24 7:02,2024/12/10 12:02,3216.284848,1,1004606,24405,1392,2024/12/10 2:40,2024/12/10 1:40,留,,,,,,
379,0,0,0,2024/12/25 15:56,2024/12/10 13:48,1272.106242,1,1004606,24407,1390,2024/12/10 6:02,2024/12/10 5:02,留,,,,,,
383,0,0,0,2024/12/25 15:59,2024/12/10 14:13,1364.496622,1,1004606,24409,1387,2024/12/10 7:21,2024/12/10 6:21,留,,,,,,
386,0,0,0,2024/12/25 16:00,2024/12/10 14:53,1313.707077,1,1004606,24411,1386,2024/12/10 8:43,2024/12/10 7:43,留,,,,,,
388,0,0,0,2024/12/10 15:32,2024/12/10 15:16,946.168549,1,1004606,24418,1384,2024/12/11 1:58,2024/12/11 0:58,留,,,,,,
391,0,0,0,2025/3/24 7:03,2024/12/10 16:03,257.712005,1,1004606,24420,1382,2024/12/11 2:59,2024/12/11 1:59,留,,,,,,
393,0,0,0,2025/5/14 7:07,2024/12/10 16:36,1929.883991,1,1004606,24422,1381,2024/12/11 4:34,2024/12/11 4:04,留,,,,,,
394,0,0,0,2025/3/24 7:03,2024/12/10 16:36,1741.63932,1,1004606,24424,1380,2024/12/11 5:51,2024/12/11 4:51,留,,,,,,
395,0,0,0,2024/12/10 23:30,2024/12/10 16:36,1896.841995,1,1004606,24426,1406,2024/12/11 6:52,2024/12/11 5:52,留,,,,,,
397,0,0,0,2024/12/11 11:38,2024/12/10 22:59,2290.885193,1,1004606,24428,1405,2024/12/11 8:22,2024/12/11 7:22,留,,,,,,
398,0,0,0,2025/3/24 7:04,2024/12/10 23:07,1655.49081,1,1004606,24448,1403,2024/12/12 1:36,2024/12/12 0:36,留,,,,,,
399,0,0,0,2025/1/12 10:22,2024/12/10 23:07,1972.469342,1,1004606,24454,1402,2024/12/12 5:56,2024/12/12 4:56,留,,,,,,
403,0,0,0,2025/1/12 13:21,2024/12/11 0:20,1173.54801,1,1004606,24460,1400,2024/12/12 7:14,2024/12/12 6:14,留,,,,,,
404,0,0,0,2024/12/11 0:59,2024/12/11 0:20,2289.143696,1,1004606,24432,1398,2024/12/12 8:26,2024/12/12 7:26,留,,,,,,
504,0,0,0,2025/3/24 7:05,2024/12/11 11:00,1790.450118,1,1004606,24464,1396,2024/12/13 1:02,2024/12/13 0:02,留,,,,,,
505,0,0,0,2025/3/24 7:05,2024/12/11 11:00,1792.224562,1,1004606,24572,1395,2024/12/13 2:15,2024/12/13 1:15,留,,,,,,
506,0,0,0,2025/1/13 13:32,2024/12/11 11:01,1740.083668,1,1004606,24592,1417,2024/12/13 5:00,2024/12/13 4:30,留,,,,,,
511,0,0,0,2025/1/13 8:36,2024/12/11 11:39,2770.534597,1,1004606,24576,1415,2024/12/13 6:17,2024/12/13 5:17,留,,,,,,
512,0,0,0,2025/1/12 16:54,2024/12/11 11:39,2064.200526,1,1004606,24470,1414,2024/12/13 7:27,2024/12/13 6:27,留,,,,,,
513,0,0,0,2024/12/11 11:56,2024/12/11 11:39,1024.42,1,1004606,24434,1412,2024/12/13 8:58,2024/12/13 7:57,留,,,,,,
515,0,0,0,2025/3/24 7:05,2024/12/11 11:54,3014.550606,1,1004606,24594,1410,2024/12/16 1:22,2024/12/16 0:52,留,,,,,,
516,0,0,0,2025/3/24 7:06,2024/12/11 11:57,1514.872993,1,1004606,24620,1409,2024/12/16 2:07,2024/12/16 1:37,留,,,,,,
519,0,0,0,2025/1/12 16:55,2024/12/11 12:15,2977.33784,1,1004606,24472,1383,2024/12/16 5:24,2024/12/16 4:24,留,,,,,,
520,0,0,0,2024/12/11 12:49,2024/12/11 12:23,1517.101927,1,1004606,24440,1385,2024/12/16 6:35,2024/12/16 5:34,留,,,,,,
523,0,0,0,2025/1/12 17:11,2024/12/11 13:07,2102.683468,1,1004606,24474,1388,2024/12/16 8:02,2024/12/16 7:02,留,,,,,,
524,0,0,0,2025/1/13 8:42,2024/12/11 13:07,1618.299077,1,1004606,24578,1391,2024/12/17 1:23,2024/12/17 0:23,留,,,,,,
525,0,0,0,2025/1/20 16:09,2024/12/11 13:07,2580.183175,1,1004606,24596,1407,2024/12/17 2:45,2024/12/17 1:45,留,,,,,,
526,0,0,0,2025/3/24 7:09,2024/12/11 13:07,1281.366667,1,1004606,24442,1408,2024/12/17 5:02,2024/12/17 4:02,留,,,,,,
528,0,0,0,2025/3/24 7:09,2024/12/11 13:34,1114.234921,1,1004606,24444,1411,2024/12/17 6:05,2024/12/17 5:05,留,,,,,,
530,0,0,0,2025/3/24 7:08,2024/12/11 14:19,1088.344626,1,1004606,24476,1413,2024/12/17 7:10,2024/12/17 6:10,留,,,,,,
531,0,0,0,2025/1/13 8:46,2024/12/11 14:19,1298.301282,1,1004606,24580,1416,2024/12/17 8:17,2024/12/17 7:17,留,,,,,,
532,0,0,0,2025/3/24 7:09,2024/12/11 14:19,1003.290003,1,1004606,24602,1418,2024/12/18 1:02,2024/12/18 0:02,留,,,,,,
533,0,0,0,2025/3/24 7:10,2024/12/11 14:20,851.616712,1,1004606,24446,1419,2024/12/18 2:23,2024/12/18 1:23,留,,,,,,
535,0,0,0,2025/1/13 8:50,2024/12/11 14:46,954.900936,1,1004606,24582,1420,2024/12/18 5:13,2024/12/18 4:43,留,,,,,,
536,0,0,0,2025/2/2 7:55,2024/12/11 14:46,895.932706,1,1004606,24604,1421,2024/12/18 6:30,2024/12/18 5:30,留,,,,,,
537,0,0,0,2024/12/11 15:14,2024/12/11 14:46,1669.703764,1,1004606,24450,1422,2024/12/18 7:46,2024/12/18 6:46,留,,,,,,
538,0,0,0,2025/2/8 11:10,2024/12/11 14:46,18.789537,1,1004606,24622,1423,2024/12/19 1:20,2024/12/19 0:20,留,,,,,,
540,0,0,0,2024/12/11 15:29,2024/12/11 15:14,853.056349,1,1004606,24584,1424,2024/12/19 2:35,2024/12/19 1:35,留,,,,,,
541,0,0,0,2025/3/24 7:12,2024/12/11 15:14,1939.857436,1,1004606,24606,1425,2024/12/19 5:10,2024/12/19 4:10,留,,,,,,
542,0,0,0,2025/3/24 7:12,2024/12/11 15:14,2592.350454,1,1004606,24452,1426,2024/12/19 6:32,2024/12/19 6:02,留,,,,,,
543,0,0,0,2025/3/24 7:12,2024/12/11 15:30,539.44703,1,1004606,24586,1427,2024/12/19 7:10,2024/12/19 6:40,留,,,,,,
544,0,0,0,2025/3/24 7:11,2024/12/11 15:30,1965.629586,1,1004606,24624,1428,2024/12/19 8:20,2024/12/19 7:20,留,,,,,,
545,0,0,0,2025/3/24 7:11,2024/12/11 15:53,1572.853129,1,1004606,24608,1429,2024/12/19 8:52,2024/12/19 8:22,留,,,,,,
546,0,0,0,2024/12/11 16:17,2024/12/11 15:53,1407.782154,1,1004606,24610,1430,2024/12/20 1:50,2024/12/20 0:50,留,,,,,,
547,0,0,0,2025/3/24 7:13,2024/12/11 15:58,1549.37771,1,1004606,24456,1431,2024/12/20 2:55,2024/12/20 1:55,留,,,,,,
548,0,0,0,2025/3/24 7:14,2024/12/11 16:04,1189.885669,1,1004606,24626,1432,2024/12/20 4:35,2024/12/20 4:05,留,,,,,,
550,0,0,0,2025/3/24 7:14,2024/12/11 16:29,2021.742177,1,1004606,24462,1433,2024/12/20 5:30,2024/12/20 5:00,留,,,,,,
551,0,0,0,2025/3/24 7:14,2024/12/11 16:29,1994.644444,1,1004606,24458,1434,2024/12/20 6:10,2024/12/20 5:40,留,,,,,,
552,0,0,0,2025/3/24 7:13,2024/12/11 16:29,1347.549479,1,1004606,24466,1370,2024/12/20 7:14,2024/12/20 6:14,留,,,,,,
553,0,0,0,2025/2/2 14:15,2024/12/11 16:30,1496.621995,1,1004606,24628,1372,2024/12/20 8:16,2024/12/20 7:15,留,,,,,,
817,0,0,0,2025/3/24 7:15,2024/12/12 11:13,1144.047243,1,1004606,24630,1373,2024/12/23 1:18,2024/12/23 0:18,留,,,,,,
818,0,0,0,2025/3/24 7:15,2024/12/12 11:13,1930.951973,1,1004606,24632,1374,2024/12/23 2:47,2024/12/23 1:47,留,,,,,,
824,0,0,0,2025/2/8 11:10,2024/12/12 12:06,1693.991936,1,1004606,24636,1375,2024/12/23 5:29,2024/12/23 4:59,留,,,,,,
825,0,0,0,2024/12/12 12:38,2024/12/12 12:06,1890.386644,1,1004606,24638,1376,2024/12/23 6:16,2024/12/23 5:46,留,,,,,,
826,0,0,0,2024/12/12 12:24,2024/12/12 12:06,1091.920499,1,1004606,24640,1378,2024/12/23 7:33,2024/12/23 6:33,留,,,,,,
833,0,0,0,2025/3/24 7:15,2024/12/12 12:43,1785.029246,1,1004606,24482,1379,2024/12/24 1:54,2024/12/24 0:54,留,,,,,,
834,0,0,0,2025/3/11 9:16,2024/12/12 12:44,0,1,1004606,24486,1389,2024/12/24 6:13,2024/12/24 5:13,留,,,,,,
835,0,0,0,2025/3/11 9:17,2024/12/12 12:44,0,1,1004606,24488,1393,2024/12/24 7:24,2024/12/24 6:24,留,,,,,,
836,0,0,0,2025/5/14 7:08,2024/12/12 12:44,0,1,1004606,24492,1394,2024/12/24 8:53,2024/12/24 7:53,留,,,,,,
837,0,0,0,2025/3/24 7:16,2024/12/12 12:44,0,1,1004606,24494,1397,2024/12/25 1:13,2024/12/25 0:13,留,,,,,,
838,0,0,0,2025/3/24 7:16,2024/12/12 12:44,228.537873,1,1004606,24496,1399,2024/12/25 2:29,2024/12/25 1:29,留,,,,,,
839,0,0,0,2024/12/12 13:12,2024/12/12 12:55,1008.909002,1,1004606,24498,1401,2024/12/25 4:39,2024/12/25 3:39,留,,,,,,
845,0,0,0,2024/12/12 13:54,2024/12/12 13:45,553.239728,1,1004606,24518,1404,2024/12/25 6:07,2024/12/25 5:07,留,,,,,,
8345,0,0,0,2025/2/18 0:36,2025/2/18 0:05,1805.540771,1,1004606,26296,1055,2025/2/18 0:36,2025/2/18 0:05,留,,,,,,
8346,0,0,0,2025/2/18 0:36,2025/2/18 0:06,1802.638254,1,1004606,26290,1052,2025/2/18 0:36,2025/2/18 0:06,留,,,,,,
8347,0,0,0,2025/2/18 0:36,2025/2/18 0:06,1828.273129,1,1004606,26282,1048,2025/2/18 0:36,2025/2/18 0:06,留,,,,,,
8348,0,0,0,2025/2/18 0:36,2025/2/18 0:06,1802.522154,1,1004606,26276,1045,2025/2/18 0:36,2025/2/18 0:06,留,,,,,,
8349,0,0,0,2025/2/18 17:11,2025/2/18 0:06,0,1,1004606,26270,1042,2025/2/18 0:36,2025/2/18 17:11,留,,,,,,
8350,0,0,0,2025/2/18 0:36,2025/2/18 0:06,1802.452494,1,1004606,26314,1064,2025/2/18 0:36,2025/2/18 0:06,留,,,,,,
8351,0,0,0,2025/2/18 0:36,2025/2/18 0:06,1806.446349,1,1004606,26312,1063,2025/2/18 0:36,2025/2/18 0:06,留,,,,,,
8352,0,0,0,2025/2/18 0:40,2025/2/18 0:06,2020.11678,1,1004606,26306,1060,2025/2/18 0:40,2025/2/18 0:06,留,,,,,,
8353,0,0,0,2025/2/18 0:36,2025/2/18 0:06,1803.172313,1,1004606,26304,1059,2025/2/18 0:36,2025/2/18 0:06,留,,,,,,
8354,0,0,0,2025/2/18 0:36,2025/2/18 0:06,1803.845692,1,1004606,26302,1058,2025/2/18 0:36,2025/2/18 0:06,留,,,,,,
8801,0,0,0,2025/2/21 1:04,2025/2/21 0:28,2160.342358,1,1004606,26846,1291,2025/2/21 0:34,2025/2/21 0:04,留,,,,,,
8802,0,0,0,2025/2/21 0:52,2025/2/21 0:28,1440.011519,1,1004606,26750,1290,2025/2/21 1:16,2025/2/21 0:34,留,,,,,,
8803,0,0,0,2025/2/21 1:16,2025/2/21 0:28,2882.507574,1,1004606,26756,1288,2025/2/21 1:58,2025/2/21 1:16,留,,,,,,
8804,0,0,0,2025/2/21 1:04,2025/2/21 0:28,2169.421383,1,1004606,26758,1286,2025/2/21 4:43,2025/2/21 4:13,留,,,,,,
8805,0,0,0,2025/2/21 1:04,2025/2/21 0:28,2160.644218,1,1004606,26760,1285,2025/2/21 5:13,2025/2/21 4:43,留,,,,,,
8806,0,0,0,2025/2/21 1:04,2025/2/21 0:28,2174.738753,1,1004606,26848,1284,2025/2/21 5:49,2025/2/21 5:13,留,,,,,,
8807,0,0,0,2025/4/3 15:49,2025/2/21 0:28,0,1,1004606,26788,1283,2025/2/21 6:25,2025/2/21 5:49,留,,,,,,
8808,0,0,0,2025/2/21 0:58,2025/2/21 0:28,1806.516009,1,1004606,26804,1282,2025/2/25 1:46,2025/2/25 0:58,留,,,,,,
8809,0,0,0,2025/2/22 6:55,2025/2/21 0:28,0,1,1004606,26734,1279,2025/2/26 1:22,2025/2/26 0:58,留,,,,,,
8810,0,0,0,2025/2/21 0:58,2025/2/21 0:28,1803.822472,1,1004606,26736,1272,2025/2/26 5:00,2025/2/26 4:30,留,,,,,,
8811,0,0,0,2025/2/21 0:59,2025/2/21 0:28,1803.985011,1,1004606,26762,1271,2025/2/26 5:36,2025/2/26 5:00,留,,,,,,
8812,0,0,0,2025/2/21 0:59,2025/2/21 0:29,1801.407596,1,1004606,26764,1270,2025/2/26 6:36,2025/2/26 5:36,留,,,,,,
8813,0,0,0,2025/2/21 1:11,2025/2/21 0:29,2540.569864,1,1004606,26768,1266,2025/2/26 7:36,2025/2/26 6:36,留,,,,,,
8814,0,0,0,2025/2/21 1:11,2025/2/21 0:29,2526.08059,1,1004606,26772,1317,2025/2/27 5:53,2025/2/27 4:53,留,,,,,,
8815,0,0,0,2025/2/22 6:55,2025/2/21 0:29,0,1,1004606,26774,1316,2025/2/27 6:53,2025/2/27 5:53,留,,,,,,
9026,0,0,0,2025/2/25 1:15,2025/2/25 0:27,2880.069479,1,1004606,26838,1314,2025/2/27 7:53,2025/2/27 6:53,留,,,,,,
9027,0,0,0,2025/2/25 0:58,2025/2/25 0:27,1809.046984,1,1004606,26840,1312,2025/2/28 5:41,2025/2/28 4:41,留,,,,,,
9028,0,0,0,2025/2/25 1:03,2025/2/25 0:27,2161.201497,1,1004606,26842,1310,2025/2/28 6:41,2025/2/28 5:41,留,,,,,,
9029,0,0,0,2025/2/25 1:04,2025/2/25 0:28,2173.043696,1,1004606,26844,1309,2025/2/28 7:41,2025/2/28 6:41,留,,,,,,
9030,0,0,0,2025/2/25 1:16,2025/2/25 0:28,2884.968889,1,1004606,26850,1306,2025/3/3 0:42,2025/3/3 0:12,留,,,,,,
9031,0,0,0,2025/2/25 1:16,2025/2/25 0:28,2880.603537,1,1004606,26828,1301,2025/3/3 1:42,2025/3/3 0:42,留,,,,,,
9032,0,0,0,2025/2/25 1:04,2025/2/25 0:28,2167.354807,1,1004606,26830,1298,2025/3/3 5:18,2025/3/3 4:48,留,,,,,,
9033,0,0,0,2025/2/25 1:16,2025/2/25 0:28,2888.846644,1,1004606,26832,1330,2025/3/3 6:06,2025/3/3 5:18,留,,,,,,
9034,0,0,0,2025/2/25 1:16,2025/2/25 0:28,2904.311157,1,1004606,26834,1329,2025/3/3 6:54,2025/3/3 6:06,留,,,,,,
9035,0,0,0,2025/2/25 1:16,2025/2/25 0:28,2910.743107,1,1004606,26836,1328,2025/3/3 7:30,2025/3/3 6:54,留,,,,,,
9036,0,0,0,2025/2/25 1:16,2025/2/25 0:28,2882.136054,1,1004606,26852,1327,2025/3/4 4:36,2025/3/4 4:00,留,,,,,,
9037,0,0,0,2025/2/25 1:28,2025/2/25 0:28,3612.010318,1,1004606,26794,1326,2025/3/4 5:12,2025/3/4 4:36,留,,,,,,
9038,0,0,0,2025/4/3 15:49,2025/2/25 0:28,0,1,1004606,26810,1325,2025/3/4 5:48,2025/3/4 5:12,留,,,,,,
9039,0,0,0,2025/2/25 1:28,2025/2/25 0:28,3603.720771,1,1004606,26812,1324,2025/3/4 6:18,2025/3/4 5:48,留,,,,,,
9040,0,0,0,2025/4/3 15:49,2025/2/25 0:28,0,1,1004606,26816,1323,2025/3/4 7:06,2025/3/4 6:18,留,,,,,,
9041,0,0,0,2025/2/25 1:28,2025/2/25 0:28,3604.603129,1,1004606,26820,1322,2025/3/5 0:55,2025/3/5 0:07,留,,,,,,
9042,0,0,0,2025/2/25 1:28,2025/2/25 0:28,3604.18517,1,1004606,26824,1321,2025/3/5 1:43,2025/3/5 0:55,留,,,,,,
9043,0,0,0,2025/4/3 15:49,2025/2/25 0:28,0,1,1004606,26826,1320,2025/3/5 5:13,2025/3/5 4:25,留,,,,,,
9044,0,0,0,2025/2/25 1:29,2025/2/25 0:28,3612.172857,1,1004606,26724,1319,2025/3/5 5:49,2025/3/5 5:13,留,,,,,,
9045,0,0,0,2025/2/25 1:29,2025/2/25 0:28,3611.476259,1,1004606,26732,1318,2025/3/5 6:37,2025/3/5 5:49,留,,,,,,
9424,0,0,0,2025/2/26 1:32,2025/2/26 0:32,3601.004036,1,1004606,26478,1340,2025/3/5 7:37,2025/3/5 6:37,留,,,,,,
9425,0,0,0,2025/2/26 1:32,2025/2/26 0:32,3601.213016,1,1004606,26480,1339,2025/3/6 5:12,2025/3/6 4:12,留,,,,,,
9426,0,0,0,2025/2/26 1:20,2025/2/26 0:32,2882.971973,1,1004606,26476,1338,2025/3/6 5:48,2025/3/6 5:12,留,,,,,,
9427,0,0,0,2025/2/26 1:20,2025/2/26 0:32,2882.971973,1,1004606,26452,1337,2025/3/6 6:24,2025/3/6 5:48,留,,,,,,
9428,0,0,0,2025/2/27 1:22,2025/2/26 0:32,3600.771837,1,1004606,26500,1336,2025/3/6 7:06,2025/3/6 6:24,留,,,,,,
9429,0,0,0,2025/2/26 1:14,2025/2/26 0:32,2528.541905,1,1004606,26450,1335,2025/3/6 7:48,2025/3/6 7:06,留,,,,,,
9430,0,0,0,2025/2/26 1:08,2025/2/26 0:32,2161.480136,1,1004606,26448,1334,2025/3/7 1:17,2025/3/7 0:29,留,,,,,,
9431,0,0,0,2025/2/26 1:08,2025/2/26 0:32,2161.642676,1,1004606,26446,1333,2025/3/7 5:14,2025/3/7 4:38,留,,,,,,
9432,0,0,0,2025/2/26 1:08,2025/2/26 0:32,2162.316054,1,1004606,26444,1332,2025/3/7 6:02,2025/3/7 5:14,留,,,,,,
9433,0,0,0,2025/2/27 1:22,2025/2/26 0:32,3601.004036,1,1004606,26442,1331,2025/3/7 6:50,2025/3/7 6:02,留,,,,,,
9434,0,0,0,2025/4/3 16:13,2025/2/26 0:32,0,1,1004606,26854,1128,2025/3/7 7:50,2025/3/7 6:50,留,,,,,,
9435,0,0,0,2025/2/26 1:20,2025/2/26 0:32,2891.586599,1,1004606,26856,1129,2025/3/10 0:50,2025/3/10 0:14,留,,,,,,
9436,0,0,0,2025/2/26 1:08,2025/2/26 0:32,2162.942993,1,1004606,26858,1130,2025/3/10 1:26,2025/3/10 0:50,留,,,,,,
9437,0,0,0,2025/2/26 1:20,2025/2/26 0:32,2886.408549,1,1004606,26860,1131,2025/3/10 5:33,2025/3/10 4:57,留,,,,,,
9438,0,0,0,2025/2/26 1:14,2025/2/26 0:32,2520.600658,1,1004606,26862,1132,2025/3/10 6:15,2025/3/10 5:33,留,,,,,,
9439,0,0,0,2025/2/26 1:08,2025/2/26 0:32,2161.085397,1,1004606,26866,1133,2025/3/10 7:03,2025/3/10 6:15,留,,,,,,
9440,0,0,0,2025/2/26 1:15,2025/2/26 0:32,2571.243469,1,1004606,26864,1145,2025/3/10 7:51,2025/3/10 7:03,留,,,,,,
9441,0,0,0,2025/2/26 1:08,2025/2/26 0:32,2161.967755,1,1004606,26868,1134,2025/3/11 5:19,2025/3/11 4:31,留,,,,,,
9442,0,0,0,2025/2/26 1:32,2025/2/26 0:32,3600.168118,1,1004606,26870,1146,2025/3/11 6:19,2025/3/11 5:19,留,,,,,,
9443,0,0,0,2025/4/3 16:12,2025/2/26 0:32,3.317401,1,1004606,26872,1147,2025/3/11 7:19,2025/3/11 6:19,留,,,,,,
9788,0,0,0,2025/4/3 16:00,2025/2/27 0:21,0,1,1004606,26792,1157,2025/3/12 5:09,2025/3/12 4:09,留,,,,,,
9789,0,0,0,2025/4/3 15:59,2025/2/27 0:21,0,1,1004606,26786,1158,2025/3/12 6:09,2025/3/12 5:09,留,,,,,,
9790,0,0,0,2025/4/3 15:59,2025/2/27 0:21,0,1,1004606,26782,1159,2025/3/12 7:09,2025/3/12 6:09,留,,,,,,
9791,0,0,0,2025/2/27 1:21,2025/2/27 0:21,3600.586077,1,1004606,26524,1160,2025/3/12 8:09,2025/3/12 7:09,留,,,,,,
9792,0,0,0,2025/2/27 0:57,2025/2/27 0:21,2160.713878,1,1004606,26522,1161,2025/3/13 1:18,2025/3/13 0:18,留,,,,,,
9793,0,0,0,2025/2/27 1:21,2025/2/27 0:21,3600.911157,1,1004606,26530,1162,2025/3/13 5:25,2025/3/13 4:37,留,,,,,,
9794,0,0,0,2025/2/27 1:21,2025/2/27 0:21,3604.30127,1,1004606,26528,1163,2025/3/13 6:25,2025/3/13 5:25,留,,,,,,
9795,0,0,0,2025/4/3 16:00,2025/2/27 0:21,2418.699178,1,1004606,26808,1164,2025/3/13 7:25,2025/3/13 6:25,留,,,,,,
9796,0,0,0,2025/4/3 16:00,2025/2/27 0:21,0,1,1004606,26800,1165,2025/3/14 0:43,2025/3/14 0:07,留,,,,,,
9797,0,0,0,2025/4/3 16:00,2025/2/27 0:21,0,1,1004606,26798,1166,2025/3/14 1:43,2025/3/14 0:43,留,,,,,,
9798,0,0,0,2025/2/27 1:21,2025/2/27 0:21,3600.284218,1,1004606,26520,1295,2025/3/14 4:55,2025/3/14 4:07,留,,,,,,
9799,0,0,0,2025/2/27 1:21,2025/2/27 0:21,3604.06907,1,1004606,26518,1297,2025/3/14 5:43,2025/3/14 4:55,留,,,,,,
9800,0,0,0,2025/2/27 1:09,2025/2/27 0:21,2882.345034,1,1004606,26512,1300,2025/3/14 6:44,2025/3/14 5:43,留,,,,,,
9801,0,0,0,2025/4/3 15:58,2025/2/27 0:21,0,1,1004606,26508,1303,2025/3/14 7:26,2025/3/14 6:44,留,,,,,,
9802,0,0,0,2025/4/3 15:57,2025/2/27 0:22,0,1,1004606,26506,1304,2025/3/17 4:55,2025/3/17 4:25,留,,,,,,
9803,0,0,0,2025/2/27 1:10,2025/2/27 0:22,2881.346576,1,1004606,26454,1308,2025/3/17 5:43,2025/3/17 4:55,留,,,,,,
9804,0,0,0,2025/4/3 15:57,2025/2/27 0:22,0,1,1004606,26502,1168,2025/3/17 6:43,2025/3/17 5:43,留,,,,,,
9805,0,0,0,2025/4/3 15:58,2025/2/27 0:22,0,1,1004606,26504,1169,2025/3/17 7:43,2025/3/17 6:43,留,,,,,,
10190,0,0,0,2025/2/28 1:23,2025/2/28 0:22,3618.488708,1,1004606,26542,1171,2025/3/18 1:21,2025/3/18 0:21,留,,,,,,
10191,0,0,0,2025/2/28 1:23,2025/2/28 0:22,3625.152835,1,1004606,26538,1173,2025/3/18 5:23,2025/3/18 4:23,留,,,,,,
10192,0,0,0,2025/2/28 1:23,2025/2/28 0:22,3604.974671,1,1004606,26534,1175,2025/3/18 6:23,2025/3/18 5:23,留,,,,,,
11128,0,0,0,2025/3/6 4:47,2025/3/6 1:48,1802.638254,1,1004606,26978,1367,2024/12/9 6:08,2024/12/9 5:38,留,,,,,,
15610,0,0,0,2025/6/3 5:34,2025/6/3 5:04,1806.516009,1,1004606,28239,1986,2025/6/3 5:34,2025/6/3 5:04,留,,,,,,
15611,0,0,0,2025/6/3 5:35,2025/6/3 5:04,1836.214376,1,1004606,28241,1987,2025/6/3 6:11,2025/6/3 5:41,留,,,,,,
15612,0,0,0,2025/6/3 5:35,2025/6/3 5:04,1806.817869,1,1004606,28243,1988,2025/6/3 6:51,2025/6/3 6:21,留,,,,,,
15613,0,0,0,2025/6/3 5:34,2025/6/3 5:04,1802.986553,1,1004606,28245,1989,2025/6/3 7:26,2025/6/3 6:56,留,,,,,,
15614,0,0,0,2025/6/3 5:34,2025/6/3 5:04,1801.268277,1,1004606,28247,1990,2025/6/4 5:29,2025/6/4 4:59,留,,,,,,
15628,0,0,0,2025/6/3 6:52,2025/6/3 6:22,1813.853515,1,1004606,28249,1991,2025/6/4 6:09,2025/6/4 5:39,留,,,,,,
15629,0,0,0,2025/6/3 6:52,2025/6/3 6:22,1812.367438,1,1004606,28251,1992,2025/6/4 6:46,2025/6/4 6:16,留,,,,,,
15630,0,0,0,2025/6/3 6:53,2025/6/3 6:22,1820.633764,1,1004606,28255,1993,2025/6/4 7:25,2025/6/4 6:55,留,,,,,,
15631,0,0,0,2025/6/3 6:53,2025/6/3 6:22,1818.404649,1,1004606,28253,1994,2025/6/5 5:03,2025/6/5 4:33,留,,,,,,
15632,0,0,0,2025/6/6 14:40,2025/6/3 6:22,1822.5378,1,1004606,28257,1995,2025/6/5 5:38,2025/6/5 5:08,留,,,,,,
20083,0,0,0,2025/7/15 5:11,2025/7/15 4:33,1802.234,1,1004606,28259,1996,2025/6/5 6:14,2025/6/5 5:44,留,,,,,,
20099,0,0,0,2025/7/15 6:07,2025/7/15 5:12,0,1,1004606,28265,1999,2025/6/5 6:50,2025/6/5 6:20,留,,,,,,
20119,0,0,0,2025/7/15 7:40,2025/7/15 6:07,0,1,1004606,28283,2008,2025/6/5 7:28,2025/6/5 6:58,留,,,,,,
20130,0,0,0,2025/7/17 5:19,2025/7/15 6:33,1802.134,1,1004606,28287,2010,2025/6/6 5:05,2025/6/6 4:35,留,,,,,,
20194,0,0,0,2025/7/16 5:08,2025/7/16 1:22,1808,1,1004606,28329,2041,2025/6/6 5:42,2025/6/6 5:12,留,,,,,,
20282,0,0,0,2025/7/16 6:49,2025/7/16 5:23,1846,1,1004606,28333,2015,2025/6/6 6:20,2025/6/6 5:50,留,,,,,,
20340,0,0,0,2025/7/17 0:57,2025/7/16 6:48,0,1,1004606,28335,2019,2025/6/6 6:55,2025/6/6 6:25,留,,,,,,
20416,0,0,0,2025/7/17 1:27,2025/7/17 0:57,1804.967,1,1004606,28359,2020,2025/6/6 7:34,2025/6/6 7:04,留,,,,,,
